timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
184,0.820434823262124,csto,1y,2.6623837187072,0.148824944740723,4.39743061139173,364.135214750396,1.21886586435216,83.8299154668899,0.807168908152033
185,0.787151110416864,csto,1y,2.50420610074003,0.0614214177357885,4.41913274975465,18.6152503077991,1.27040410254953,66.3797175457495,0.784897489055631
186,0.778636120213228,csto,1y,2.33074556600561,0.418335355134678,4.11899164823828,8.79084090401168,1.28429695725669,60.4972449718854,0.775493679914632
187,0.796107511903743,csto,1y,2.19416531892685,0.738261521819089,4.01121787293438,6.05064161703277,1.25611175004327,74.4257321630162,0.796056643596755
188,0.811210962143603,csto,1y,2.13989112566684,0.818849728903019,4.17059487267225,5.16402208183117,1.23272495893981,86.9997497063389,0.810535056450852
189,0.833244433404362,csto,1y,2.13884628507706,0.81981483945411,4.17534817988364,5.1475402934013,1.2001280295559,100.523383037681,0.823200772838018
190,0.826261751736922,csto,1y,2.16274475800444,0.83855971094896,4.14116078596025,6.1460308934019,1.21027022961895,80.7011582357059,0.803670241965654
191,0.852655192581679,csto,1y,2.13105165224738,0.844319949177157,4.37118223229298,8.99189887767035,1.17280702527852,100.02066825532,0.82277272900896
192,0.831562633369208,csto,1y,2.13219269446264,0.897202647929258,4.48972939083036,13.2309770857051,1.20255523741891,89.9270677728674,0.813497174694583
193,0.795684816618875,csto,1y,2.08006142689797,0.952318730075801,4.85276958360383,31.7397904923569,1.25677904003413,65.7218614123652,0.783903473280125
194,0.731806758662986,csto,1y,1.96754452233301,0.881950448283085,5.06217062379999,-35.872980485519,1.3664809571136,36.5498303694846,0.718532425433312
195,0.829597935637348,csto,1y,1.74449586655144,0.254019524854741,2.8479194091176,-9.0349342590416,1.20540319236901,94.7642071001239,0.818111973093741
196,0.830218935804884,csto,1y,1.70381633775935,0.26544731842739,2.99913788533831,-7.17839974581987,1.20450155600283,109.252286503536,0.830192973953784
197,0.8274537567143,csto,1y,1.69128768197243,0.292409545843839,3.08650109447457,-6.56146945926898,1.20852675075264,105.073111499704,0.826945185062724
198,0.837408633572137,csto,1y,1.6817327665403,0.304555642148578,3.14962584511568,-6.23885370234747,1.19416012674039,113.628041058358,0.83341502679486
199,0.836905757905267,csto,1y,1.68088733666959,0.311298879006547,3.15857831263568,-6.15149470263297,1.19487766759181,118.218455230236,0.836616369788985
200,0.83684416739244,csto,1y,1.68363108289407,0.320431354045724,3.14445768948182,-6.00667521439183,1.19496560884919,113.634703328521,0.833419801636115
201,0.840241482037499,csto,1y,1.689541425818,0.352391636743834,3.12296622701338,-5.57113004745236,1.19013405238587,114.371107584482,0.833945216202855
202,0.846219807258577,csto,1y,1.70432750554504,0.362438222984118,3.05635145532541,-5.23817313858549,1.18172606150595,110.585376844967,0.831193161730706
203,0.842266859792463,csto,1y,1.71009328356499,0.38541457664909,3.03396643259366,-4.98452698661299,1.18727216721599,118.299237450082,0.836671168000386
204,0.834841998302978,csto,1y,1.70996109450205,0.374330195736324,3.02920665801492,-5.07825983413225,1.19783144838514,115.450534712117,0.834707005959033
205,0.834762713799807,csto,1y,1.71024491927395,0.334955887927178,3.00726709900426,-5.46960022409007,1.19794521660897,111.48918988325,0.831861872108803
206,0.84451875149886,csto,1y,1.7496005525466,0.302295143151917,2.85946742618712,-6.88091041242274,1.18410633064712,81.705947992827,0.804813870604917
207,0.863226816606651,csto,1y,1.81749142900713,0.328890157141768,2.79579832085658,-9.87792167905959,1.15844408533438,76.9251737023366,0.79919111090927
208,0.867739822762251,csto,1y,1.8829472006334,0.347461111822498,2.76320078345258,-18.6955797487856,1.15241916271254,79.7796750342278,0.802604096944021
209,0.849920301544162,csto,1y,1.91804754808892,0.348985238831632,2.72177297932737,-440.557724344688,1.17658090786062,75.3233589677674,0.797198742565951
210,0.844090951095107,csto,1y,1.89011861327774,0.435338363454133,2.54681827016592,17.7159567398279,1.18470645693171,83.5709933950675,0.80688622998882
211,0.856264787543152,csto,1y,1.86312703531671,0.482528132838037,2.39747781079494,9.03730371096301,1.16786304253999,104.851945337482,0.826768362646606
212,0.883628574976471,csto,1y,1.85597304046441,0.442306897606691,2.33211263168317,6.63986039317512,1.13169721794774,169.737639450577,0.863744731400078
213,0.873704618795286,csto,1y,1.8602965798172,0.420321811891611,2.29963087988886,6.35269063889285,1.14455157783057,184.856052619092,0.869624892600419
214,0.868075918565338,csto,1y,1.85843541813718,0.429540335730583,2.31346316413028,6.4683374562511,1.15197297680218,178.860816395098,0.86737487099791
215,0.864232276550644,csto,1y,1.84725016483348,0.475858581459099,2.3895072888926,7.19792479772868,1.15709633524825,169.718706588888,0.863736920916238
216,0.866170595108666,csto,1y,1.83455836748965,0.523046672258741,2.47676225351415,8.13093626465994,1.15450698239709,174.905650840323,0.865833040014423
217,0.873030015175542,csto,1y,1.82778986449289,0.560735638465217,2.53674889070113,8.99967525077866,1.14543599030662,193.949744901705,0.87285334728084
218,0.871867633739191,csto,1y,1.83293485626959,0.53092817690937,2.48976984435045,8.31365319171633,1.14696309543145,177.998596707371,0.867042766871601
219,0.873975526534017,csto,1y,1.83834822644833,0.512916970208044,2.45144817349719,7.94441678044321,1.14419679915497,180.04670303048,0.867828072036732
220,0.880165953589666,csto,1y,1.85795425029227,0.473497251615579,2.3480765194064,7.10218512282657,1.13614937719597,165.227039196661,0.861849399431152
