timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
172,0.679364353711579,photo,3y,0.170300157510691,1.20545673957194,5.83893655354828,-11.8065656295562,1.47196418907864,18.3891934082087,0.62327495628139
173,0.625944713027306,photo,3y,0.169352324043396,1.2487156679668,6.0159700775771,-13.4592964693701,1.59758518474199,18.6870478954712,0.62575039367397
174,0.623154434017843,photo,3y,0.170943989735211,1.24216411669603,5.89905963402806,-17.4508202897439,1.60473864167573,17.0834620249883,0.611772068568279
175,0.642804887587431,photo,3y,0.174494303230413,1.1529185493127,5.64544442007813,-26.9917926348339,1.55568201068475,17.5220054137728,0.615759546833906
176,0.640549250466891,photo,3y,0.175931321669507,1.16289112932134,5.56932057399005,-55.6839243918854,1.56116020629344,19.1991412013448,0.629888156093479
177,0.656189712990252,photo,3y,0.176377496459269,1.21095190429279,5.6450414906164,124.053379788441,1.52394952283389,21.5307769202638,0.64705104812281
178,0.658544183092731,photo,3y,0.176229071201325,1.20666038344186,5.65057213142461,186.220635534697,1.5185009991337,23.2284756538981,0.65807987473283
179,0.681060710989597,photo,3y,0.174811301630808,1.24430508299252,5.85825980131269,66.2317893159792,1.4682978827937,26.865264261644,0.678478670479574
180,0.695200622937309,photo,3y,0.176584910090645,1.15939972587808,5.53157633617233,-69.7727134884882,1.43843369382334,26.6158161394525,0.677199273113388
181,0.665366101110004,photo,3y,0.176804979362073,1.1843010344426,5.55309904063467,-246.20187404361,1.50293199237493,24.0831076373484,0.663237164000407
182,0.666624569210566,photo,3y,0.175900358527493,1.2423332837526,5.74028477942583,81.5066636235465,1.50009472525777,24.5694664835495,0.666065286175503
183,0.671108751509623,photo,3y,0.177243923039293,1.26126693979026,5.70376400868451,28.5701525892111,1.49007146420093,23.4097150934531,0.659194302852657
184,0.680039724896599,photo,3y,0.179254055598504,1.2504104708511,5.58472009356746,18.4057618739911,1.4705023300691,24.3826186276095,0.664987622353268
185,0.678281547862591,photo,3y,0.179530863391957,1.25321159034611,5.56934180347586,17.309771238767,1.47431402660328,26.2382507395235,0.675232160811992
