timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
242,0.809243363579019,cheart,5y,3.00959965603369,0.135534097862193,2.26239148480204,8.53567678532845,1.2357222128796,78.7909348354152,0.801441157558968
243,0.805473035087968,cheart,5y,2.98134503491218,0.165386987330425,2.33416200142987,7.46746684039868,1.2415064892778,82.2319187834035,0.805404840967063
244,0.809350077813091,cheart,5y,2.97545706784826,0.175436084066111,2.35336264192729,7.23770293691639,1.23555928072813,84.4290935480573,0.807818482343849
245,0.811191298637659,cheart,5y,2.97865895712659,0.163556406553457,2.34087537973125,7.46478818381567,1.23275484054061,85.8026804782469,0.809283965875163
246,0.815177834676051,cheart,5y,2.99352760662401,0.108617324585655,2.29576088395698,9.12842073909942,1.22672619085306,80.1056109260288,0.802983126195817
247,0.822123996786407,cheart,5y,3.03479072415163,0.0660542489330058,2.22597452654967,12.4991000983445,1.21636152686078,75.6325084701164,0.797587773815631
248,0.815188125889351,cheart,5y,3.05826786074638,0.0127294538087802,2.18440595885983,19.4569947427149,1.22671070424268,75.5327814382471,0.797462516968549
249,0.819857680813402,cheart,5y,3.01770018157937,0.0171627892549585,2.25336761708829,33.4173270145585,1.21972389038043,96.4172962765302,0.819615356368626
250,0.820940967240264,cheart,5y,3.01742407113326,0.0205306536934555,2.25427468341604,34.7140908772088,1.21811438325666,97.882376488111,0.82091839439554
251,0.820030950352546,cheart,5y,3.01116236605988,0.02496563002645,2.27017881886757,21.6386139388461,1.21946616718562,94.0040512316584,0.817408484715499
252,0.820594893712628,cheart,5y,3.00775027161382,0.0731555385631575,2.28231935536426,15.4638739021299,1.21862810463722,93.3676968622042,0.816813519998115
253,0.818413398744384,cheart,5y,3.00181863212833,0.113049489076415,2.30376738499936,12.6142255582013,1.22187637877655,93.4731685756985,0.816912516906737
254,0.809046822871218,cheart,5y,2.99223811290185,0.136720148609529,2.33505514328241,11.3137257789382,1.23602240529307,85.5374206631445,0.809003483268057
255,0.821343806735557,cheart,5y,2.99542759584806,0.13817242569,2.33231256330601,11.4279752263434,1.21751694211285,76.6490329628366,0.798851725441269
256,0.822816428070283,cheart,5y,3.01529900019413,0.126386695021208,2.28513440454898,12.7289127626444,1.21533791242508,85.7024350350937,0.809178107864012
257,0.84724066861593,cheart,5y,3.14614619102048,0.205624804840999,2.35799051730034,23.9913994149356,1.18030217037813,62.7208807116321,0.779189954036007
258,0.810107043093311,cheart,5y,3.14753275347828,0.147367830792328,2.33651964082482,65.4926139354364,1.23440477221578,77.8361950697966,0.800299026125986
259,0.811026641596814,cheart,5y,3.15630522240464,0.0893823137616616,2.30725270401361,-92.1485739085939,1.23300511809467,77.1259749022509,0.799436853040372
260,0.8200996320404,cheart,5y,3.18992005571915,0.0407761370326935,2.26284488267409,-22.4786920521678,1.21936403935703,73.4834938233707,0.794837267014354
261,0.800375145873839,cheart,5y,3.17837087882281,0.0073076124011795,2.29061719450565,-17.3337941375185,1.24941410931522,77.6400014767347,0.800061939720858
262,0.798566114559505,cheart,5y,3.18095712116925,0.0308437548073603,2.28455010792755,-14.0212879704963,1.25224446888985,73.9038938668584,0.795383953630006
263,0.799583653022067,cheart,5y,3.16992258786228,0.044130337346257,2.31258896359101,-12.8465344503633,1.25065088089339,76.1421496827793,0.798224360007097
264,0.800231763491717,cheart,5y,3.17351222985223,0.0280173938470432,2.30168160553154,-13.8557493791763,1.24963797442458,76.3216523347782,0.798447183088626
265,0.799794942119424,cheart,5y,3.17056789160588,0.0233359228842034,2.30922920345718,-14.2372830903206,1.25032048508589,75.9422795513993,0.797975403937103
266,0.801883504796761,cheart,5y,3.18115974495126,0.0500756305786055,2.28319568720035,-12.4298962225079,1.24706393636748,74.8627536832511,0.79661503732896
267,0.802296137959254,cheart,5y,3.18813440132644,0.069637395420956,2.2663722197445,-11.4068277792441,1.24642255233041,76.621945399494,0.798818343584226
268,0.796344205022983,cheart,5y,3.18731370087458,0.111753499214501,2.27402602626719,-9.70739959177105,1.25573840268121,72.4015747555572,0.79341039134106
269,0.789559788226345,cheart,5y,3.15286475394167,0.154754666060591,2.35090434233779,-7.89695848469427,1.26652853262244,68.9719042722329,0.788686720487155
270,0.787996631014775,cheart,5y,3.11640182842047,0.202857528045485,2.43536598270458,-6.49736939705477,1.26904095860436,67.1027813766128,0.785974586908564
271,0.799596614990908,cheart,5y,3.10388223187041,0.262693876340005,2.48569671640628,-5.39747023914869,1.25063060704849,69.8471721814647,0.789922371390168
272,0.796052210888007,cheart,5y,3.10117574909195,0.296312927947664,2.5068485862574,-5.07646350413185,1.25619901097252,73.5248224968924,0.7948912006689
273,0.792218675612333,cheart,5y,3.11277332817017,0.271476520027274,2.4634292854471,-5.33924614311675,1.26227774070974,67.305245363127,0.786273338153088
274,0.793718578691459,cheart,5y,3.13789238084969,0.218897880273893,2.38655846616124,-6.13674046550373,1.25989239366001,62.6940091572551,0.779146360446057
275,0.802587980651143,cheart,5y,3.16850841196905,0.16852185461611,2.33056735360655,-8.01422264163769,1.24596931938689,60.8975784023199,0.776172727255677
276,0.794123685023642,cheart,5y,3.16809423551211,0.111020229056597,2.3169496474813,-10.0833315939713,1.25924968472667,66.778915263938,0.785494121302175
277,0.794682144080803,cheart,5y,3.17522726973502,0.0533348710970791,2.29477131132094,-13.6742105481771,1.25836475306323,65.7615772525228,0.783963869455168
278,0.779508711284057,cheart,5y,3.15714022338957,0.0236432278657951,2.33670176957747,-16.6309981495064,1.28285930038259,62.9122822523616,0.779499726516471
279,0.77383235858081,cheart,5y,3.13031053058919,0.0113367829376949,2.39657248811298,-23.422898749565,1.2922695580138,59.4228339150451,0.773640493834406
280,0.761233568560346,cheart,5y,3.10076523920688,0.0221439409284829,2.45861571157759,-31.8474209257585,1.3136572548833,51.9192434499749,0.759283836510707
281,0.788861864494261,cheart,5y,3.04614395332259,0.0161560385830844,2.54004398309847,-70.0726675941332,1.26764905873742,67.6881603808555,0.7868350069625
282,0.794430862625568,cheart,5y,3.08625772242856,0.0039095676905926,2.45588293862222,-31.1024998899712,1.25876277854442,59.6863448042461,0.774099222311913
283,0.79276720697087,cheart,5y,3.09742903039132,0.0139057492526941,2.42711646859534,-26.5235222222761,1.2614043456981,66.3761596958499,0.784892149490859
284,0.789968196101134,cheart,5y,3.10114493303125,0.0335394183327335,2.41656663762086,-22.4667549334414,1.26587374648179,68.5373069498813,0.788065167977354
285,0.78311459224299,cheart,5y,3.10545400983129,0.0111094697910243,2.4030501373856,-27.2976195286009,1.27695232588606,63.7788853153239,0.780886309060434
286,0.764236845169245,cheart,5y,3.05342588622093,0.019432154375057,2.45179521484896,-789.266813066504,1.3084948812937,51.3457525557566,0.758070915825846
287,0.769022381938422,cheart,5y,2.95456083191608,0.0177676223906792,2.42150200261743,24.1860910911599,1.30035226995522,54.3734341963774,0.764275434733344
288,0.767415604089987,cheart,5y,2.9045818414087,0.0129072175621785,2.48906979316681,13.5210409147998,1.30307488493906,54.3177823431026,0.764165665089526
289,0.756685781545133,cheart,5y,2.86973890513583,0.0549126821876143,2.56662492050894,9.92617097418889,1.32155251808489,49.8677121737279,0.754858043045385
290,0.78141471484184,cheart,5y,2.81720741825224,0.0658376424443181,2.6721712672066,8.01360349082697,1.27973018808892,64.0479162618777,0.781311530551547
291,0.781926907556538,cheart,5y,2.81983017188531,0.053159294095136,2.66144756565167,8.31214515302337,1.27889191475061,63.5027300671327,0.780447266893936
