"Year","VT_df","Tt_df","df_name","variavel"
"1999-10",0.86366429151254,0.843335453564856,"df_7y","npp"
"1999-11",0.871011569831802,0.840604515941999,"df_7y","npp"
"1999-12",0.791805313063365,0.837873578319149,"df_7y","npp"
"2000-01",0.895404305282555,0.835142640696299,"df_7y","npp"
"2000-02",0.914947633105139,0.832411703073441,"df_7y","npp"
"2000-03",0.836938825413107,0.829680765450591,"df_7y","npp"
"2000-04",0.879425186775878,0.826949827827741,"df_7y","npp"
"2000-05",0.818189852678868,0.824218890204884,"df_7y","npp"
"2000-06",0.752496129053464,0.821487952582034,"df_7y","npp"
"2000-07",0.760920211351337,0.818757014959184,"df_7y","npp"
"2000-08",0.872784182050711,0.816026077336327,"df_7y","npp"
"2000-09",0.888752183638431,0.813295139713477,"df_7y","npp"
"2000-10",1.01516676437815,0.810564202090627,"df_7y","npp"
"2000-11",0.787934354199996,0.807833264467769,"df_7y","npp"
"2000-12",0.904911892547016,0.805102326844919,"df_7y","npp"
"2001-01",0.966191110924521,0.802371389222069,"df_7y","npp"
"2001-02",0.89739918320068,0.799640451599212,"df_7y","npp"
"2001-03",0.784738491803021,0.796909513976362,"df_7y","npp"
"2001-04",0.81661365249993,0.794178576353512,"df_7y","npp"
"2001-05",0.86469440385642,0.791447638730654,"df_7y","npp"
"2001-06",0.733088244434636,0.788716701107804,"df_7y","npp"
"2001-07",0.798757151698375,0.785985763484955,"df_7y","npp"
"2001-08",0.808669114347684,0.783254825862097,"df_7y","npp"
"2001-09",0.767504115948425,0.780523888239247,"df_7y","npp"
"2001-10",0.709804769626557,0.777792950616397,"df_7y","npp"
"2001-11",0.782183954847669,0.77506201299354,"df_7y","npp"
"2001-12",0.810420987398343,0.77233107537069,"df_7y","npp"
"2002-01",0.874373657641519,0.76960013774784,"df_7y","npp"
"2002-02",0.909048663841711,0.766869200124982,"df_7y","npp"
"2002-03",0.863301813086477,0.764138262502132,"df_7y","npp"
"2002-04",0.782188639617317,0.761407324879282,"df_7y","npp"
"2002-05",0.862025337799745,0.758676387256425,"df_7y","npp"
"2002-06",0.737640709316254,0.755945449633575,"df_7y","npp"
"2002-07",0.762722490749874,0.753214512010725,"df_7y","npp"
"2002-08",0.667694177910149,0.750483574387868,"df_7y","npp"
"2002-09",0.670983146389062,0.747752636765018,"df_7y","npp"
"2002-10",0.764922873092738,0.745021699142168,"df_7y","npp"
"2002-11",0.777087086803207,0.74229076151931,"df_7y","npp"
"2002-12",0.761124027694167,0.73955982389646,"df_7y","npp"
"2003-01",0.747115512132119,0.73682888627361,"df_7y","npp"
"2003-02",0.778561243245588,0.734097948650753,"df_7y","npp"
"2003-03",0.846243329367543,0.731367011027903,"df_7y","npp"
"2003-04",0.849208566713423,0.728636073405053,"df_7y","npp"
"2003-05",0.770698431053794,0.725905135782196,"df_7y","npp"
"2003-06",0.812473597717852,0.723174198159346,"df_7y","npp"
"2003-07",0.832273541201417,0.720443260536496,"df_7y","npp"
"2003-08",0.748259415655162,0.717712322913638,"df_7y","npp"
"2003-09",0.908104353498879,0.714981385290788,"df_7y","npp"
"2003-10",0.872195147650819,0.712250447667938,"df_7y","npp"
"2003-11",0.823235085357282,0.709519510045081,"df_7y","npp"
"2003-12",0.774403089125249,0.706788572422231,"df_7y","npp"
"2004-01",0.732699124452304,0.704057634799381,"df_7y","npp"
"2004-02",0.796846111316746,0.701326697176523,"df_7y","npp"
"2004-03",0.724264714637272,0.698595759553673,"df_7y","npp"
"2004-04",0.746384442384302,0.695864821930823,"df_7y","npp"
"2004-05",0.759941571866851,0.693133884307966,"df_7y","npp"
"2004-06",0.792949480446652,0.690402946685116,"df_7y","npp"
"2004-07",0.832016352682654,0.687672009062266,"df_7y","npp"
"2004-08",0.767451240935982,0.684941071439409,"df_7y","npp"
"2004-09",0.829828178232361,0.682210133816559,"df_7y","npp"
"2004-10",0.713416705341072,0.679479196193709,"df_7y","npp"
"2004-11",0.681954643683887,0.676748258570851,"df_7y","npp"
"2004-12",0.568918369254156,0.674017320948001,"df_7y","npp"
"2005-01",0.503483604900182,0.671286383325151,"df_7y","npp"
"2005-02",0.557123298434148,0.668555445702294,"df_7y","npp"
"2005-03",0.655417834601304,0.665824508079444,"df_7y","npp"
"2005-04",0.719036002881928,0.663093570456594,"df_7y","npp"
"2005-05",0.731917416672256,0.660362632833737,"df_7y","npp"
"2005-06",0.66395108159025,0.657631695210887,"df_7y","npp"
"2005-07",0.65715850063532,0.654900757588037,"df_7y","npp"
"2005-08",0.513724749706995,0.652169819965179,"df_7y","npp"
"2005-09",0.599410580567905,0.649438882342329,"df_7y","npp"
"2005-10",0.369640499648098,0.646707944719479,"df_7y","npp"
"2005-11",0.307116158194229,0.643977007096622,"df_7y","npp"
"2005-12",0.428479704917521,0.641246069473772,"df_7y","npp"
"2006-01",0.387800296711913,0.638515131850922,"df_7y","npp"
"2006-02",0.555373293123813,0.635784194228064,"df_7y","npp"
"2006-03",0.60158815596267,0.633053256605214,"df_7y","npp"
"2006-04",0.478832880158987,0.630322318982364,"df_7y","npp"
"2006-05",0.718976698365334,0.627591381359507,"df_7y","npp"
"2006-06",0.749110001896091,0.624860443736657,"df_7y","npp"
"2006-07",0.598125700079946,0.622129506113807,"df_7y","npp"
"2006-08",0.581487654727426,0.61939856849095,"df_7y","npp"
"2006-09",0.482697664246978,0.6166676308681,"df_7y","npp"
"2006-10",0.304218058939764,0.61393669324525,"df_7y","npp"
"2006-11",0.419029004747146,0.611205755622392,"df_7y","npp"
"2006-12",0.518923614656233,0.608474817999542,"df_7y","npp"
"2007-01",0.675185334517966,0.605743880376692,"df_7y","npp"
"2007-02",0.568290308586235,0.603012942753835,"df_7y","npp"
"2007-03",0.78329166511798,0.600282005130985,"df_7y","npp"
"2007-04",0.785225770076566,0.597551067508135,"df_7y","npp"
"2007-05",0.659622087042956,0.594820129885278,"df_7y","npp"
"2007-06",0.800135873789299,0.778146150481968,"df_7y","npp"
"2007-07",0.731703871933245,0.772538459827265,"df_7y","npp"
"2007-08",0.732117847505181,0.766930769172546,"df_7y","npp"
"2007-09",0.728329245971765,0.761323078517843,"df_7y","npp"
"2007-10",0.672802593015715,0.755715387863139,"df_7y","npp"
"2007-11",0.565164151318221,0.75010769720842,"df_7y","npp"
"2007-12",0.675356903084346,0.744500006553717,"df_7y","npp"
"2008-01",0.770790351281223,0.738892315899013,"df_7y","npp"
"2008-02",0.810214255039458,0.733284625244294,"df_7y","npp"
"2008-03",0.846364862526303,0.727676934589591,"df_7y","npp"
"2008-04",0.799988380489549,0.722069243934887,"df_7y","npp"
"2008-05",0.706682636853802,0.716461553280169,"df_7y","npp"
"2008-06",0.876793481478649,0.710853862625465,"df_7y","npp"
"2008-07",0.872263763117892,0.705246171970762,"df_7y","npp"
"2008-08",0.919688938150653,0.699638481316043,"df_7y","npp"
"2008-09",0.774257185120575,0.694030790661339,"df_7y","npp"
"2008-10",0.847517599246923,0.688423100006636,"df_7y","npp"
"2008-11",0.853921483894208,0.682815409351917,"df_7y","npp"
"2008-12",0.782466840221706,0.677207718697214,"df_7y","npp"
"2009-01",0.899027377329006,0.67160002804251,"df_7y","npp"
"2009-02",0.888915267099522,0.665992337387791,"df_7y","npp"
"2009-03",0.886866316811823,0.660384646733088,"df_7y","npp"
"2009-04",0.759176023041739,0.654776956078384,"df_7y","npp"
"2009-05",0.857878346231804,0.649169265423665,"df_7y","npp"
"2009-06",0.759170673038003,0.643561574768962,"df_7y","npp"
"2009-07",0.722448851349175,0.637953884114258,"df_7y","npp"
"2009-08",0.695437746969328,0.63234619345954,"df_7y","npp"
"2009-09",0.540584524702999,0.626738502804836,"df_7y","npp"
"2009-10",0.469604905347168,0.621130812150133,"df_7y","npp"
"2009-11",0.381582391420255,0.615523121495414,"df_7y","npp"
"2009-12",0.434999422550468,0.60991543084071,"df_7y","npp"
"2010-01",0.471516650274771,0.604307740186007,"df_7y","npp"
"2010-02",0.601330972132186,0.598700049531288,"df_7y","npp"
"2010-03",0.597474243810643,0.593092358876585,"df_7y","npp"
"2010-04",0.660606316381844,0.587484668221881,"df_7y","npp"
"2010-05",0.65112401367339,0.581876977567162,"df_7y","npp"
"2010-06",0.644916334128722,0.576269286912459,"df_7y","npp"
"2010-07",0.583329839897678,0.570661596257755,"df_7y","npp"
"2010-08",0.585097669344996,0.565053905603036,"df_7y","npp"
"2010-09",0.38297395033121,0.559446214948333,"df_7y","npp"
"2010-10",0.336334751430518,0.55383852429363,"df_7y","npp"
"2010-11",0.326701195170799,0.548230833638911,"df_7y","npp"
"2010-12",0.385640849327982,0.542623142984207,"df_7y","npp"
"2011-01",0.366539229362101,0.537015452329504,"df_7y","npp"
"2011-02",0.165581494292229,0.531407761674785,"df_7y","npp"
"2011-03",0.190617868844319,0.525800071020081,"df_7y","npp"
"2011-04",0.389908780350351,0.520192380365378,"df_7y","npp"
"2011-05",0.650577569252587,0.514584689710659,"df_7y","npp"
"2011-06",0.850398134460277,0.508976999055956,"df_7y","npp"
"2011-07",0.885279239350315,0.503369308401252,"df_7y","npp"
"2011-08",0.82415979953291,0.497761617746533,"df_7y","npp"
"2011-09",0.786773442874344,0.49215392709183,"df_7y","npp"
"2011-10",0.764868778116037,0.486546236437126,"df_7y","npp"
"2011-11",0.767035379837114,0.480938545782408,"df_7y","npp"
"2011-12",0.557579287850822,0.475330855127704,"df_7y","npp"
"2012-01",0.455370311600701,0.469723164473001,"df_7y","npp"
"2012-02",0.280518881679856,0.464115473818282,"df_7y","npp"
"2012-03",0.0402157243346608,0.458507783163578,"df_7y","npp"
"2012-04",0.115446708491312,0.452900092508875,"df_7y","npp"
"2012-05",0.181428210739892,0.447292401854156,"df_7y","npp"
"2012-06",0.281974023018535,0.441684711199452,"df_7y","npp"
"2012-07",0.312056738470106,0.436077020544749,"df_7y","npp"
"2012-08",0.298695730902342,0.43046932989003,"df_7y","npp"
"2012-09",0.277047283127683,0.424861639235327,"df_7y","npp"
"2012-10",0.189510017821379,0.419253948580623,"df_7y","npp"
"2012-11",0.113870593179998,0.413646257925904,"df_7y","npp"
"2012-12",0.091182547424527,0.408038567271201,"df_7y","npp"
"2013-01",0.138835247475877,0.402430876616497,"df_7y","npp"
"2013-02",0.237673766438256,0.396823185961779,"df_7y","npp"
"2013-03",0.121403288870577,0.391215495307075,"df_7y","npp"
"2013-04",0.197405498761926,0.385607804652372,"df_7y","npp"
"2013-05",0.270328201479146,0.380000113997653,"df_7y","npp"
"2013-06",0.325520406104987,0.374392423342949,"df_7y","npp"
"2013-07",0.297591330982397,0.368784732688246,"df_7y","npp"
"2013-08",0.403263500938801,0.363177042033527,"df_7y","npp"
"2013-09",0.283336468935599,0.357569351378824,"df_7y","npp"
"2013-10",0.243142466407454,0.35196166072412,"df_7y","npp"
"2013-11",0.308457602984512,0.346353970069401,"df_7y","npp"
"2013-12",0.253159733413685,0.340746279414698,"df_7y","npp"
"2014-01",0.238638837058135,0.335138588759994,"df_7y","npp"
"2014-02",0.362047716732406,0.329530898105275,"df_7y","npp"
"2014-03",0.401764214736675,0.323923207450572,"df_7y","npp"
"2014-04",0.523255069786602,0.318315516795868,"df_7y","npp"
"2014-05",0.570717513101356,0.31270782614115,"df_7y","npp"
"2014-06",0.544450639401121,0.307100135486446,"df_7y","npp"
"2014-07",0.534537609415317,0.301492444831743,"df_7y","npp"
"2014-08",0.365294633340842,0.295884754177024,"df_7y","npp"
"2014-09",0.103103717673437,0.29027706352232,"df_7y","npp"
"2014-10",0.242064073008889,0.284669372867617,"df_7y","npp"
"2014-11",0.328066180963009,0.279061682212898,"df_7y","npp"
"2014-12",0.301631677713113,0.273453991558194,"df_7y","npp"
"2015-01",0.31279567779215,0.267846300903491,"df_7y","npp"
"2015-02",0.281812861976911,0.262238610248772,"df_7y","npp"
"2015-03",0.33633963554434,0.256630919594069,"df_7y","npp"
"2015-04",0.40479113732594,0.251023228939365,"df_7y","npp"
"2015-05",0.355217219278609,0.245415538284646,"df_7y","npp"
"2015-06",0.296220762788845,0.239807847629943,"df_7y","npp"
"2015-07",0.199266648186683,0.234200156975239,"df_7y","npp"
"2015-08",0.106994467980544,0.228592466320521,"df_7y","npp"
"2015-09",0.0151421043510919,0.222984775665817,"df_7y","npp"
"2015-10",0.041828262616257,0.217377085011114,"df_7y","npp"
"2015-11",0.0565526371769862,0.211769394356395,"df_7y","npp"
"2015-12",0.148257493412651,0.206161703701691,"df_7y","npp"
"2016-01",0.169835787746955,0.200554013046988,"df_7y","npp"
"2016-02",0.244491336954235,0.194946322392269,"df_7y","npp"
"2016-03",0.344552281276923,0.189338631737566,"df_7y","npp"
"2016-04",0.34675416462893,0.183730941082862,"df_7y","npp"
"2016-05",0.305496508058749,0.178123250428143,"df_7y","npp"
"2016-06",0.284211920020615,0.17251555977344,"df_7y","npp"
"2016-07",0.220790962866574,0.166907869118736,"df_7y","npp"
"2016-08",0.187321868604884,0.161300178464017,"df_7y","npp"
"2016-09",0.264546951364959,0.155692487809314,"df_7y","npp"
"2016-10",0.302627145428121,0.15008479715461,"df_7y","npp"
"2016-11",0.328104891239615,0.144477106499892,"df_7y","npp"
"2016-12",0.452818270716666,0.138869415845188,"df_7y","npp"
"1979-01",0.422692179752397,0.39857297099973,"df_7y","ctotal"
"1979-02",0.379588154711636,0.398930554712965,"df_7y","ctotal"
"1979-03",0.328760756618333,0.399288138427169,"df_7y","ctotal"
"1979-04",0.373155882449779,0.399645722141664,"df_7y","ctotal"
"1979-05",0.343959978058983,0.400003305856161,"df_7y","ctotal"
"1979-06",0.329058996487681,0.400360889570657,"df_7y","ctotal"
"1979-07",0.366532560812994,0.400718473285153,"df_7y","ctotal"
"1979-08",0.395116915386876,0.401076056999649,"df_7y","ctotal"
"1979-09",0.44212097370495,0.401433640714145,"df_7y","ctotal"
"1979-10",0.393342116083596,0.401791224428641,"df_7y","ctotal"
"1979-11",0.41940401433089,0.402148808143137,"df_7y","ctotal"
"1979-12",0.467323408525266,0.402506391857633,"df_7y","ctotal"
"1980-01",0.411920000312618,0.402863975572129,"df_7y","ctotal"
"1980-02",0.357406966018741,0.403221559286625,"df_7y","ctotal"
"1980-03",0.395574882325672,0.403579143001121,"df_7y","ctotal"
"1980-04",0.448722113562932,0.403936726715617,"df_7y","ctotal"
"1980-05",0.41776069036068,0.404294310430113,"df_7y","ctotal"
"1980-06",0.41761323304404,0.404651894144609,"df_7y","ctotal"
"1980-07",0.398362907204908,0.405009477859105,"df_7y","ctotal"
"1980-08",0.462462247948472,0.405367061573601,"df_7y","ctotal"
"1980-09",0.424359796629852,0.405724645288097,"df_7y","ctotal"
"1980-10",0.491106809987202,0.406082229002593,"df_7y","ctotal"
"1980-11",0.465691369214099,0.406439812717089,"df_7y","ctotal"
"1980-12",0.440213761781171,0.406797396431585,"df_7y","ctotal"
"1981-01",0.427940444539449,0.407154980146081,"df_7y","ctotal"
"1981-02",0.409304090722385,0.407512563860577,"df_7y","ctotal"
"1981-03",0.369217937943335,0.407870147575074,"df_7y","ctotal"
"1981-04",0.371089359014594,0.408227731289569,"df_7y","ctotal"
"1981-05",0.365488822094808,0.408585315004065,"df_7y","ctotal"
"1981-06",0.371692902371487,0.408942898718562,"df_7y","ctotal"
"1981-07",0.386536899345599,0.409300482433057,"df_7y","ctotal"
"1981-08",0.409605949730263,0.409658066147553,"df_7y","ctotal"
"1981-09",0.446149257149471,0.41001564986205,"df_7y","ctotal"
"1981-10",0.479238288773512,0.410373233576545,"df_7y","ctotal"
"1981-11",0.514924425457763,0.410730817291041,"df_7y","ctotal"
"1981-12",0.45326180696989,0.411088401005538,"df_7y","ctotal"
"1982-01",0.413167355572101,0.411445984720033,"df_7y","ctotal"
"1982-02",0.471656499217761,0.411803568434529,"df_7y","ctotal"
"1982-03",0.440997449914014,0.412161152149026,"df_7y","ctotal"
"1982-04",0.421610985282227,0.412518735863521,"df_7y","ctotal"
"1982-05",0.348986628438802,0.412876319578017,"df_7y","ctotal"
"1982-06",0.333745305435583,0.413233903292514,"df_7y","ctotal"
"1982-07",0.37597447449682,0.413591487007009,"df_7y","ctotal"
"1982-08",0.368844801486252,0.413949070721505,"df_7y","ctotal"
"1982-09",0.398476457831809,0.414306654436002,"df_7y","ctotal"
"1982-10",0.390977782325281,0.414664238150497,"df_7y","ctotal"
"1982-11",0.453251722548857,0.415021821864993,"df_7y","ctotal"
"1982-12",0.481365387701642,0.41537940557949,"df_7y","ctotal"
"1983-01",0.421469461608904,0.415736989293986,"df_7y","ctotal"
"1983-02",0.347370625441269,0.416094573008481,"df_7y","ctotal"
"1983-03",0.395362528897612,0.416452156722978,"df_7y","ctotal"
"1983-04",0.458281848312808,0.416809740437474,"df_7y","ctotal"
"1983-05",0.425698939981523,0.417167324151969,"df_7y","ctotal"
"1983-06",0.429403693441171,0.417524907866466,"df_7y","ctotal"
"1983-07",0.427256841640829,0.417882491580962,"df_7y","ctotal"
"1983-08",0.437608611649862,0.418240075295457,"df_7y","ctotal"
"1983-09",0.467981257005069,0.418597659009954,"df_7y","ctotal"
"1983-10",0.455244816725635,0.41895524272445,"df_7y","ctotal"
"1983-11",0.409052989275387,0.419312826438945,"df_7y","ctotal"
"1983-12",0.364567144954293,0.419670410153442,"df_7y","ctotal"
"1984-01",0.393963425921048,0.420027993867938,"df_7y","ctotal"
"1984-02",0.362314474619186,0.420385577582433,"df_7y","ctotal"
"1984-03",0.310124401476871,0.42074316129693,"df_7y","ctotal"
"1984-04",0.304698210897278,0.421100745011426,"df_7y","ctotal"
"1984-05",0.304313049513942,0.421458328725921,"df_7y","ctotal"
"1984-06",0.330295380547262,0.421815912440418,"df_7y","ctotal"
"1984-07",0.366379238679907,0.422173496154914,"df_7y","ctotal"
"1984-08",0.37467702144788,0.422531079869409,"df_7y","ctotal"
"1984-09",0.418416817923779,0.422888663583906,"df_7y","ctotal"
"1984-10",0.450193214901885,0.423246247298402,"df_7y","ctotal"
"1984-11",0.43341650273644,0.423603831012898,"df_7y","ctotal"
"1984-12",0.446222497812504,0.423961414727394,"df_7y","ctotal"
"1985-01",0.38082929541967,0.42431899844189,"df_7y","ctotal"
"1985-02",0.374601545097847,0.424676582156386,"df_7y","ctotal"
"1985-03",0.408018263602869,0.425034165870882,"df_7y","ctotal"
"1985-04",0.408010827893517,0.425391749585378,"df_7y","ctotal"
"1985-05",0.406413976594848,0.425749333299874,"df_7y","ctotal"
"1985-06",0.404979583216306,0.42610691701437,"df_7y","ctotal"
"1985-07",0.421992768758028,0.426464500728866,"df_7y","ctotal"
"1985-08",0.416878205917152,0.426822084443362,"df_7y","ctotal"
"1985-09",0.363044064979463,0.427179668157858,"df_7y","ctotal"
"1985-10",0.365617779203475,0.427537251872354,"df_7y","ctotal"
"1985-11",0.460311348622362,0.42789483558685,"df_7y","ctotal"
"1985-12",0.438977684092973,0.428252419301346,"df_7y","ctotal"
"1986-01",0.433037212295162,0.428610003015842,"df_7y","ctotal"
"1986-02",0.418126895216161,0.428967586730338,"df_7y","ctotal"
"1986-03",0.400839854433176,0.429325170444834,"df_7y","ctotal"
"1986-04",0.391700714430514,0.42968275415933,"df_7y","ctotal"
"1986-05",0.368901231161949,0.430040337873826,"df_7y","ctotal"
"1986-06",0.388008564003249,0.430397921588322,"df_7y","ctotal"
"1986-07",0.440075693466278,0.430755505302818,"df_7y","ctotal"
"1986-08",0.448295262521664,0.431113089017314,"df_7y","ctotal"
"1986-09",0.438253073422123,0.431470672731811,"df_7y","ctotal"
"1986-10",0.507516647785677,0.431828256446306,"df_7y","ctotal"
"1986-11",0.440717406245578,0.432185840160802,"df_7y","ctotal"
"1986-12",0.484778641608503,0.432543423875299,"df_7y","ctotal"
"1987-01",0.408449047916248,0.432901007589794,"df_7y","ctotal"
"1987-02",0.416650448251243,0.43325859130429,"df_7y","ctotal"
"1987-03",0.430269989001092,0.433616175018787,"df_7y","ctotal"
"1987-04",0.400036826101022,0.433973758733282,"df_7y","ctotal"
"1987-05",0.382567362206223,0.434331342447778,"df_7y","ctotal"
"1987-06",0.408750710935477,0.434688926162275,"df_7y","ctotal"
"1987-07",0.432264084754192,0.43504650987677,"df_7y","ctotal"
"1987-08",0.489164768946483,0.435404093591266,"df_7y","ctotal"
"1987-09",0.493852416477467,0.435761677305763,"df_7y","ctotal"
"1987-10",0.444994612905091,0.436119261020258,"df_7y","ctotal"
"1987-11",0.471893315862365,0.436476844734754,"df_7y","ctotal"
"1987-12",0.4913228016669,0.436834428449251,"df_7y","ctotal"
"1988-01",0.434442677553433,0.437192012163746,"df_7y","ctotal"
"1988-02",0.49024889749604,0.437549595878242,"df_7y","ctotal"
"1988-03",0.450433788936699,0.437907179592739,"df_7y","ctotal"
"1988-04",0.591199069310748,0.438264763307234,"df_7y","ctotal"
"1988-05",0.555565331502097,0.43862234702173,"df_7y","ctotal"
"1988-06",0.497927676880564,0.438979930736227,"df_7y","ctotal"
"1988-07",0.487728714299205,0.439337514450722,"df_7y","ctotal"
"1988-08",0.465753590458241,0.439695098165218,"df_7y","ctotal"
"1988-09",0.47815492513995,0.440052681879715,"df_7y","ctotal"
"1988-10",0.479411942038852,0.440410265594211,"df_7y","ctotal"
"1988-11",0.531247500921868,0.440767849308706,"df_7y","ctotal"
"1988-12",0.504469136774088,0.441125433023203,"df_7y","ctotal"
"1989-01",0.500836561078175,0.441483016737699,"df_7y","ctotal"
"1989-02",0.428381646557517,0.441840600452194,"df_7y","ctotal"
"1989-03",0.347248378820121,0.442198184166691,"df_7y","ctotal"
"1989-04",0.410732311211737,0.442555767881187,"df_7y","ctotal"
"1989-05",0.366494398455495,0.442913351595682,"df_7y","ctotal"
"1989-06",0.349611428902048,0.443270935310179,"df_7y","ctotal"
"1989-07",0.359898026797724,0.443628519024675,"df_7y","ctotal"
"1989-08",0.404567794243952,0.44398610273917,"df_7y","ctotal"
"1989-09",0.396064859708016,0.444343686453667,"df_7y","ctotal"
"1989-10",0.449272833653917,0.444701270168163,"df_7y","ctotal"
"1989-11",0.472166886309986,0.445058853882658,"df_7y","ctotal"
"1989-12",0.480571579953426,0.445416437597155,"df_7y","ctotal"
"1990-01",0.442003912182127,0.445774021311651,"df_7y","ctotal"
"1990-02",0.450184561437023,0.446131605026146,"df_7y","ctotal"
"1990-03",0.463899716242755,0.446489188740643,"df_7y","ctotal"
"1990-04",0.403747885989481,0.446846772455139,"df_7y","ctotal"
"1990-05",0.378018623111876,0.447204356169634,"df_7y","ctotal"
"1990-06",0.366189446099514,0.447561939884131,"df_7y","ctotal"
"1990-07",0.402551468273479,0.447919523598627,"df_7y","ctotal"
"1990-08",0.444603135507482,0.448277107313123,"df_7y","ctotal"
"1990-09",0.442634747392367,0.448634691027619,"df_7y","ctotal"
"1990-10",0.423280584615194,0.448992274742115,"df_7y","ctotal"
"1990-11",0.491597245277337,0.449349858456611,"df_7y","ctotal"
"1990-12",0.496236705947994,0.449707442171107,"df_7y","ctotal"
"1991-01",0.518417351922941,0.450065025885603,"df_7y","ctotal"
"1991-02",0.463793449639069,0.450422609600099,"df_7y","ctotal"
"1991-03",0.439808214467383,0.450780193314595,"df_7y","ctotal"
"1991-04",0.38795064360973,0.451137777029091,"df_7y","ctotal"
"1991-05",0.426458817969792,0.451495360743587,"df_7y","ctotal"
"1991-06",0.426391868046889,0.451852944458083,"df_7y","ctotal"
"1991-07",0.418625198215489,0.452210528172579,"df_7y","ctotal"
"1991-08",0.394091458118858,0.452568111887075,"df_7y","ctotal"
"1991-09",0.42571319895787,0.452925695601571,"df_7y","ctotal"
"1991-10",0.47643019240181,0.453283279316067,"df_7y","ctotal"
"1991-11",0.457429489883243,0.453640863030563,"df_7y","ctotal"
"1991-12",0.435654194925818,0.453998446745059,"df_7y","ctotal"
"1992-01",0.458766734549683,0.454356030459555,"df_7y","ctotal"
"1992-02",0.478723612314004,0.454713614174051,"df_7y","ctotal"
"1992-03",0.47703485870699,0.455071197888547,"df_7y","ctotal"
"1992-04",0.490102415216115,0.455428781603043,"df_7y","ctotal"
"1992-05",0.466322999290934,0.455786365317539,"df_7y","ctotal"
"1992-06",0.451567760958328,0.456143949032036,"df_7y","ctotal"
"1992-07",0.454171426622884,0.456501532746531,"df_7y","ctotal"
"1992-08",0.471161696801592,0.456859116461027,"df_7y","ctotal"
"1992-09",0.483059454849863,0.457216700175524,"df_7y","ctotal"
"1992-10",0.478793938879855,0.457574283890019,"df_7y","ctotal"
"1992-11",0.481415869074997,0.457931867604515,"df_7y","ctotal"
"1992-12",0.477780095692655,0.458289451319012,"df_7y","ctotal"
"1993-01",0.84056257682086,0.458647035033507,"df_7y","ctotal"
"1993-02",0.796542315090959,0.459004618748003,"df_7y","ctotal"
"1993-03",0.690130449581562,0.4593622024625,"df_7y","ctotal"
"1993-04",0.603927038088102,0.459719786176995,"df_7y","ctotal"
"1993-05",0.527953957433364,0.460077369891491,"df_7y","ctotal"
"1993-06",0.43975679127437,0.460434953605988,"df_7y","ctotal"
"1993-07",0.441259906074657,0.460792537320483,"df_7y","ctotal"
"1993-08",0.481530221638791,0.461150121034979,"df_7y","ctotal"
"1993-09",0.471936488667853,0.461507704749476,"df_7y","ctotal"
"1993-10",0.516374885298192,0.461865288463971,"df_7y","ctotal"
"1993-11",0.519144538971124,0.462222872178467,"df_7y","ctotal"
"1993-12",0.545010074731821,0.462580455892964,"df_7y","ctotal"
"1994-01",0.479807666706201,0.462938039607459,"df_7y","ctotal"
"1994-02",0.478284016537139,0.463295623321955,"df_7y","ctotal"
"1994-03",0.485897903676866,0.463653207036452,"df_7y","ctotal"
"1994-04",0.455872142682922,0.464010790750948,"df_7y","ctotal"
"1994-05",0.390774297777477,0.464368374465443,"df_7y","ctotal"
"1994-06",0.446684250351251,0.46472595817994,"df_7y","ctotal"
"1994-07",0.413275619537267,0.465083541894436,"df_7y","ctotal"
"1994-08",0.392161804470888,0.465441125608931,"df_7y","ctotal"
"1994-09",0.480668443747469,0.465798709323428,"df_7y","ctotal"
"1994-10",0.448293361269746,0.466156293037924,"df_7y","ctotal"
"1994-11",0.45931482568302,0.466513876752419,"df_7y","ctotal"
"1994-12",0.538811265578776,0.466871460466916,"df_7y","ctotal"
"1995-01",0.484373530023158,0.467229044181412,"df_7y","ctotal"
"1995-02",0.462948973309328,0.467586627895907,"df_7y","ctotal"
"1995-03",0.468432683162831,0.467944211610404,"df_7y","ctotal"
"1995-04",0.467748564082927,0.4683017953249,"df_7y","ctotal"
"1995-05",0.464307828237031,0.468659379039395,"df_7y","ctotal"
"1995-06",0.452057948570571,0.469016962753892,"df_7y","ctotal"
"1995-07",0.445668740862549,0.469374546468388,"df_7y","ctotal"
"1995-08",0.430171834797248,0.469732130182883,"df_7y","ctotal"
"1995-09",0.464801176269419,0.47008971389738,"df_7y","ctotal"
"1995-10",0.47777280185744,0.470447297611876,"df_7y","ctotal"
"1995-11",0.509368116323094,0.470804881326371,"df_7y","ctotal"
"1995-12",0.559601358109499,0.471162465040868,"df_7y","ctotal"
"1996-01",0.497041602295156,0.471520048755364,"df_7y","ctotal"
"1996-02",0.426586400142137,0.47187763246986,"df_7y","ctotal"
"1996-03",0.477704357124751,0.472235216184356,"df_7y","ctotal"
"1996-04",0.444081803861271,0.472592799898852,"df_7y","ctotal"
"1996-05",0.414215107418071,0.472950383613348,"df_7y","ctotal"
"1996-06",0.416495507575228,0.473307967327844,"df_7y","ctotal"
"1996-07",0.423641323783494,0.47366555104234,"df_7y","ctotal"
"1996-08",0.463979349764142,0.474023134756836,"df_7y","ctotal"
"1996-09",0.459132604207146,0.474380718471332,"df_7y","ctotal"
"1996-10",0.501229658520742,0.474738302185828,"df_7y","ctotal"
"1996-11",0.498124802831039,0.475095885900324,"df_7y","ctotal"
"1996-12",0.454914057301916,0.47545346961482,"df_7y","ctotal"
