YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
2001,5985,0.014147210708372122,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0006815951175425846,0.005129045180014399,0.2511107943155274
2002,5985,0.01369218519769934,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0006596725511211804,0.004964076519378088,0.24303416212461415
2003,5985,0.007425530998497608,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00035775290112431365,0.002692112584027109,0.13180202272267302
2004,5985,0.01309155815150946,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0006307350827688657,0.004746320290270437,0.23237312527677287
2005,5985,0.006764479525543611,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00032590425861111935,0.002452449590311349,0.1200684616781137
2006,5985,0.003927029325657296,17.74984479215564,0.04817876340381544,0.36254815777778027,0.00018919941676068773,0.0014237372475563712,0.06970416102466062
2007,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2008,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2009,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2010,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2011,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2012,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2013,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2014,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2015,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
2016,5985,0.0,17.74984479215564,0.04817876340381544,0.36254815777778027,0.0,0.0,0.0
1979,5987,0.024661745049335788,8.218964024066082,0.02320421205909902,0.8096286697441837,0.000572256361872223,0.01996685583786394,0.20269399533118065
1980,5987,0.02519926180778013,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005847290147204851,0.02040204481596844,0.20711182623116733
1981,5987,0.02475252664827884,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005743628773451617,0.020040355223053457,0.20344012602694078
1982,5987,0.032535447914996414,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007549594328573479,0.02634163141494972,0.26740767592023135
1983,5987,0.025121818110044068,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0005829319947355768,0.020339344177990323,0.20647531926558396
1984,5987,0.03521555875027636,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0008171492930210728,0.0285115259852844,0.2894354104559069
1985,5987,0.0319026176642764,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0007402751055222278,0.025829273900885397,0.26220646685622284
1986,5987,0.04376612140717142,8.218964024066082,0.02320421205909902,0.8096286697441837,0.0010155583621362788,0.035434306654750634,0.3597121773184503
