date,npp,photo,ar,lai,f5,evapm,cleaf,cwood,croot,csap,cheart,csto,ctotal,wue,climate
2000-11,0.993604316125486,1.71716931548243,0.757058143342505,6.96771769018003,0.530631170696553,0.502217879581216,0.22850107559884,38.8270531766023,0.300002170465883,3.35217003272675,35.4748831438755,11.3970067535181,50.7525631761851,0.025213181698435,1y
2000-12,1.02595807594465,1.74443628594799,0.748048814873313,6.954328340696,0.549003449364749,0.473045920760622,0.235795893564682,40.2957973389559,0.308939692874054,3.35571223647706,36.9400851024788,11.4880648779991,52.3285978033937,0.028014722565424,1y
2001-01,1.03530093388089,1.72900646128721,0.721656833614491,7.06444876471679,0.555784019252893,0.490495593861119,0.225837407784567,39.4075534127179,0.295931201033352,3.53133095489863,35.8762224578193,11.4409516873757,51.3702737089115,0.036626564988055,1y
2001-02,1.07608159062463,1.79418082592657,0.757675593754683,7.14592276402844,0.567676485596103,0.501530198002456,0.240078175803708,38.9258836979804,0.315865655064087,3.3797615251789,35.5461221728015,12.0660255232527,51.547853052101,0.033497704180224,1y
2001-03,0.902127124662433,1.54355104264609,0.679910968240957,6.03173651580783,0.507026368989317,0.536668733869487,0.21106862426741,39.5311464668668,0.277688522930266,3.03036181320964,36.5007846536572,11.925859381797,51.9457629958615,0.02927720474333,1y
2001-04,1.12164956575155,1.86538415828596,0.766993988814635,7.44612743712283,0.600962519164473,0.478405829360215,0.238788377942691,39.7199983954458,0.312854168376717,3.67660655462301,36.0433918408228,10.6578122428265,50.9294531845917,0.034667297662325,1y
2001-05,0.844246572761792,1.56535506703269,0.779291616806817,6.55029153332545,0.530955667251304,0.514644790491895,0.236641236992536,39.1796513762132,0.313989039374269,3.38727356938237,35.7923778068308,10.165941487325,49.896223139905,0.027664672460472,1y
2001-06,1.00800687922348,1.65355111810488,0.659773496118254,6.62210371816192,0.573869738381327,0.457947682203657,0.217914939580046,40.327727379473,0.283869730885795,3.03166846470174,37.2960589147713,10.9346581977101,51.764170247649,0.033516420100727,1y
2001-07,0.9052670285738,1.6053032984169,0.735039217690985,6.33581217822967,0.529037596283409,0.469394570879365,0.226636968840356,40.0125871020935,0.297534612471684,3.41746103053065,36.5951260715629,10.0713870072644,50.6081456906699,0.027337408980131,1y
2001-08,0.843645757513045,1.58100113347427,0.771569649811081,6.91237670710839,0.48569291010053,0.466725907676269,0.223468388166986,39.2616307915338,0.293291006264354,3.44375798737231,35.8178728041615,9.41959775121033,49.1979879371755,0.016631462427059,1y
